invoice_id,customer_id,product_id,invoice_date,quantity,unit_price,discount_pct,billed_amount
INV1835,C42,P5,2024-09-23,18,63.98,15,978.89
INV1836,C47,P6,2024-09-05,16,58.71,0,939.36
INV1837,C31,P1,2024-07-17,18,192.61,0,3466.98
INV1838,C12,P5,2024-06-05,16,73.4,0,1174.4
INV1839,C23,P1,2024-06-21,20,192.61,0,3852.2
INV1840,C46,P4,2024-09-24,17,73.4,0,1247.8
INV1841,C22,P5,2024-11-09,21,73.4,0,1541.4
INV1842,C34,P6,2024-07-12,8,58.71,0,469.68
INV1843,C23,P0,2024-09-17,25,91.12,15,1936.3
INV1844,C44,P6,2024-11-25,20,50.69,15,861.73
INV1845,C2,P0,2024-11-02,20,91.55,0,1831.0
INV1846,C18,P7,2024-07-25,20,156.16,5,2967.04
INV1847,C44,P0,2024-11-13,32,106.18,0,3397.76
INV1848,C25,P7,2024-07-25,30,179.93,0,5397.9
INV1849,C4,P6,2024-11-21,17,58.71,0,998.07
INV1850,C32,P9,2024-07-18,20,156.21,0,3124.2
INV1851,C9,P9,2024-09-14,31,146.58,10,4089.58
INV1852,C23,P5,2024-10-09,19,73.4,0,1394.6
INV1853,C36,P1,2024-08-05,24,178.21,10,3849.34
INV1854,C33,P9,2024-06-20,9,156.21,0,1405.89
INV1855,C10,P9,2024-07-17,21,156.21,0,3280.41
INV1856,C36,P1,2024-10-24,28,178.21,0,4989.88
INV1857,C16,P2,2024-09-01,17,138.85,5,2242.43
INV1858,C7,P0,2024-09-17,17,106.18,0,1805.06
INV1859,C4,P7,2024-06-28,24,179.93,0,4318.32
INV1860,C19,P2,2024-11-12,8,159.8,0,1278.4
INV1861,C7,P2,2024-08-12,19,159.8,0,3036.2
INV1862,C16,P7,2024-07-04,11,179.93,0,1979.23
INV1863,C0,P8,2024-07-17,20,123.41,10,2221.38
INV1864,C9,P8,2024-10-04,16,140.17,0,2242.72
INV1865,C47,P2,2024-11-21,19,159.8,0,3036.2
INV1866,C47,P2,2024-09-21,12,159.8,0,1917.6
INV1867,C21,P2,2024-08-08,21,159.8,0,3355.8
INV1868,C34,P2,2024-07-02,21,139.64,10,2639.2
INV1869,C34,P2,2024-08-09,25,139.64,5,3316.45
INV1870,C41,P2,2024-07-03,17,136.52,0,2320.84
INV1871,C42,P2,2024-11-18,19,159.8,0,3036.2
INV1872,C11,P8,2024-10-31,20,132.77,0,2655.4
INV1873,C27,P6,2024-11-23,15,58.71,0,880.65
INV1874,C31,P4,2024-09-22,23,69.45,5,1517.48
INV1875,C21,P4,2024-10-24,19,73.4,0,1394.6
INV1876,C36,P4,2024-06-14,17,73.4,0,1247.8
INV1877,C22,P2,2024-08-29,7,159.8,0,1118.6
INV1878,C24,P7,2024-09-24,9,179.93,0,1619.37
INV1879,C2,P9,2024-09-28,25,156.21,0,3905.25
INV1880,C10,P4,2024-08-08,14,65.95,5,877.14
INV1881,C25,P7,2024-08-08,24,179.93,0,4318.32
INV1882,C13,P4,2024-07-26,18,68.38,5,1169.3
INV1883,C16,P3,2024-08-09,27,139.8,0,3774.6
INV1884,C36,P8,2024-07-18,14,140.17,0,1962.38
INV1885,C13,P3,2024-07-14,19,139.8,0,2656.2
INV1886,C49,P1,2024-11-08,13,192.61,0,2503.93
INV1887,C30,P4,2024-06-27,7,73.4,0,513.8
INV1888,C31,P9,2024-08-05,23,156.21,0,3592.83
INV1889,C42,P3,2024-10-06,18,139.8,0,2516.4
INV1890,C0,P8,2024-07-12,21,123.41,5,2462.03
INV1891,C16,P7,2024-11-20,23,179.93,0,4138.39
INV1892,C21,P1,2024-06-05,19,171.14,0,3251.66
INV1893,C16,P5,2024-09-23,16,64.95,5,987.24
INV1894,C39,P0,2024-07-13,20,106.18,0,2123.6
INV1895,C36,P4,2024-09-04,7,73.4,0,513.8
INV1896,C5,P3,2024-07-26,20,139.8,0,2796.0
INV1897,C2,P9,2024-11-23,26,156.21,0,4061.46
INV1898,C15,P2,2024-09-20,21,159.8,0,3355.8
INV1899,C0,P9,2024-11-03,23,156.21,0,3592.83
INV1900,C43,P5,2024-06-08,23,65.24,10,1350.47
INV1901,C38,P2,2024-06-25,19,145.12,0,2757.28
INV1902,C18,P1,2024-09-19,25,192.61,0,4815.25
INV1903,C41,P6,2024-11-15,26,55.64,5,1374.31
INV1904,C11,P7,2024-06-26,21,179.93,0,3778.53
INV1905,C26,P1,2024-09-08,21,164.51,10,3109.24
INV1906,C6,P7,2024-08-19,17,179.93,0,3058.81
INV1907,C6,P4,2024-09-09,23,64.78,15,1266.45
INV1908,C21,P6,2024-10-04,20,58.71,0,1174.2
INV1909,C41,P2,2024-08-30,13,136.52,5,1686.02
INV1910,C30,P9,2024-11-24,19,147.53,0,2803.07
INV1911,C20,P3,2024-07-23,21,139.8,0,2935.8
INV1912,C19,P0,2024-07-19,13,96.95,10,1134.32
INV1913,C28,P2,2024-06-02,17,159.8,0,2716.6
INV1914,C44,P6,2024-10-11,16,50.69,10,729.94
INV1915,C31,P0,2024-06-13,17,106.18,0,1805.06
INV1916,C19,P1,2024-10-11,25,174.83,5,4152.21
INV1917,C10,P5,2024-09-20,11,66.14,5,691.16
INV1918,C47,P5,2024-07-18,19,73.4,0,1394.6
INV1919,C13,P6,2024-10-04,20,58.71,0,1174.2
INV1920,C40,P9,2024-06-14,17,156.21,0,2655.57
INV1921,C39,P5,2024-10-28,19,73.4,0,1394.6
INV1922,C9,P8,2024-07-01,26,140.17,0,3644.42
INV1923,C30,P1,2024-10-27,12,192.61,0,2311.32
INV1924,C25,P3,2024-06-09,23,139.8,0,3215.4
INV1925,C4,P6,2024-06-16,19,58.71,0,1115.49
INV1926,C32,P6,2024-09-15,26,53.91,10,1261.49
INV1927,C44,P9,2024-11-22,22,145.63,5,3043.67
INV1928,C8,P2,2024-08-26,12,159.8,0,1917.6
INV1929,C15,P4,2024-07-10,13,67.23,0,873.99
INV1930,C46,P4,2024-07-15,15,73.4,0,1101.0
INV1931,C4,P0,2024-07-09,16,106.18,0,1698.88
INV1932,C20,P7,2024-08-21,15,179.93,0,2698.95
INV1933,C0,P5,2024-09-09,14,73.4,0,1027.6
INV1934,C16,P0,2024-08-23,20,106.18,0,2123.6
INV1935,C16,P5,2024-09-24,17,64.95,10,993.74
INV1936,C38,P5,2024-07-23,18,73.4,0,1321.2
INV1937,C43,P1,2024-09-09,18,192.61,0,3466.98
INV1938,C44,P2,2024-08-14,19,159.8,0,3036.2
INV1939,C8,P8,2024-07-18,21,122.64,0,2575.44
INV1940,C31,P6,2024-09-27,24,53.11,5,1210.91
INV1941,C4,P6,2024-09-27,15,58.71,0,880.65
INV1942,C2,P1,2024-11-25,22,192.61,0,4237.42
INV1943,C28,P0,2024-11-17,17,106.18,0,1805.06
INV1944,C49,P4,2024-07-28,25,73.4,0,1835.0
INV1945,C30,P4,2024-09-02,18,73.4,0,1321.2
INV1946,C32,P9,2024-09-08,10,156.21,0,1562.1
INV1947,C49,P0,2024-06-11,15,106.18,0,1592.7
INV1948,C43,P5,2024-10-28,23,65.24,0,1500.52
INV1949,C29,P9,2024-08-01,17,133.53,0,2270.01
INV1950,C40,P4,2024-06-18,19,73.4,0,1394.6
INV1951,C26,P5,2024-08-07,18,73.4,0,1321.2
INV1952,C9,P1,2024-11-15,16,192.61,0,3081.76
INV1953,C37,P6,2024-09-18,27,58.71,0,1585.17
INV1954,C9,P7,2024-09-15,19,168.62,5,3043.59
INV1955,C38,P7,2024-10-03,16,179.93,0,2878.88
INV1956,C40,P4,2024-08-18,14,73.4,0,1027.6
INV1957,C38,P9,2024-06-08,23,156.21,0,3592.83
INV1958,C27,P6,2024-09-15,23,58.71,0,1350.33
INV1959,C25,P8,2024-06-24,15,140.17,0,2102.55
INV1960,C46,P2,2024-11-23,28,159.8,0,4474.4
INV1961,C31,P2,2024-06-19,21,159.8,0,3355.8
INV1962,C3,P7,2024-06-19,25,179.93,0,4498.25
INV1963,C1,P6,2024-08-06,21,58.71,0,1232.91
INV1964,C34,P7,2024-08-27,20,179.93,0,3598.6
INV1965,C43,P6,2024-06-06,15,58.71,0,880.65
INV1966,C34,P0,2024-06-29,9,106.18,0,955.62
INV1967,C22,P0,2024-10-14,30,94.06,10,2539.62
INV1968,C14,P4,2024-06-24,15,73.4,0,1101.0
INV1969,C1,P5,2024-06-21,19,62.87,5,1134.8
INV1970,C2,P8,2024-11-17,10,140.17,0,1401.7
INV1971,C21,P2,2024-08-22,20,159.8,0,3196.0
INV1972,C25,P5,2024-06-21,11,73.4,0,807.4
INV1973,C43,P6,2024-10-26,11,58.71,0,645.81
INV1974,C16,P3,2024-10-20,25,139.8,0,3495.0
INV1975,C25,P9,2024-11-22,18,156.21,0,2811.78
INV1976,C48,P2,2024-06-14,22,159.8,0,3515.6
INV1977,C13,P4,2024-11-01,21,68.38,5,1364.18
INV1978,C35,P2,2024-06-01,16,159.8,0,2556.8
INV1979,C10,P5,2024-07-16,9,66.14,5,565.5
INV1980,C21,P8,2024-10-23,17,122.91,10,1880.52
INV1981,C12,P1,2024-09-09,12,192.61,0,2311.32
INV1982,C43,P9,2024-07-20,24,156.21,0,3749.04
INV1983,C4,P9,2024-08-27,21,156.21,0,3280.41
INV1984,C15,P3,2024-06-12,17,139.8,0,2376.6
INV1985,C36,P5,2024-06-19,21,73.4,0,1541.4
INV1986,C36,P8,2024-10-09,13,140.17,0,1822.21
INV1987,C3,P8,2024-08-19,22,140.17,0,3083.74
INV1988,C13,P8,2024-08-15,18,140.17,0,2523.06
INV1989,C34,P9,2024-07-14,16,146.88,10,2115.07
INV1990,C16,P8,2024-07-29,9,140.17,0,1261.53
INV1991,C5,P4,2024-10-26,17,73.4,0,1247.8
INV1992,C48,P1,2024-07-27,15,172.89,0,2593.35
INV1993,C6,P1,2024-07-10,16,192.61,0,3081.76
INV1994,C35,P0,2024-11-12,18,106.18,0,1911.24
INV1995,C44,P8,2024-08-31,13,140.17,0,1822.21
INV1996,C26,P7,2024-07-02,24,162.23,0,3893.52
INV1997,C31,P8,2024-06-30,28,140.17,0,3924.76
INV1998,C34,P3,2024-08-04,24,139.8,0,3355.2
INV1999,C3,P1,2024-06-25,15,192.61,0,2889.15
INV2000,C41,P3,2024-07-13,9,119.44,5,1021.21
INV2001,C17,P7,2024-06-27,17,179.93,0,3058.81
INV2002,C6,P8,2024-08-06,20,140.17,0,2803.4
INV2003,C14,P9,2024-10-04,21,135.5,5,2703.22
INV2004,C0,P1,2024-07-26,16,192.61,0,3081.76
INV2005,C4,P9,2024-06-22,14,156.21,0,2186.94
INV2006,C0,P6,2024-08-25,24,58.71,0,1409.04
INV2007,C41,P4,2024-08-02,14,73.4,0,1027.6
INV2008,C16,P8,2024-10-06,14,140.17,0,1962.38
INV2009,C27,P6,2024-08-25,20,58.71,0,1174.2
INV2010,C45,P5,2024-10-27,12,73.4,0,880.8
INV2011,C44,P6,2024-09-09,18,50.69,5,866.8
INV2012,C5,P3,2024-10-04,23,139.8,0,3215.4
INV2013,C36,P7,2024-08-16,17,167.0,0,2839.0
INV2014,C17,P8,2024-08-22,21,127.64,10,2412.4
INV2015,C12,P6,2024-06-25,19,53.63,5,968.02
INV2016,C23,P1,2024-11-05,19,192.61,0,3659.59
INV2017,C21,P4,2024-11-23,11,73.4,0,807.4
INV2018,C25,P3,2024-11-14,15,139.8,0,2097.0
INV2019,C11,P7,2024-06-18,24,179.93,0,4318.32
INV2020,C15,P9,2024-10-15,16,143.65,15,1953.64
INV2021,C35,P8,2024-11-22,20,140.17,0,2803.4
INV2022,C31,P5,2024-07-27,27,66.98,0,1808.46
INV2023,C18,P8,2024-08-17,14,140.17,0,1962.38
INV2024,C14,P1,2024-07-18,17,179.31,10,2743.44
INV2025,C39,P0,2024-08-30,13,106.18,0,1380.34
INV2026,C46,P0,2024-07-11,24,106.18,0,2548.32
INV2027,C32,P0,2024-09-11,16,106.18,0,1698.88
INV2028,C22,P9,2024-06-30,22,156.21,0,3436.62
INV2029,C47,P0,2024-10-18,10,106.18,0,1061.8
INV2030,C12,P7,2024-10-26,9,179.93,0,1619.37
INV2031,C33,P1,2024-10-08,13,192.61,0,2503.93
INV2032,C41,P7,2024-08-14,23,179.93,0,4138.39
INV2033,C36,P8,2024-07-22,23,140.17,0,3223.91
INV2034,C1,P4,2024-09-22,31,69.48,10,1938.49
INV2035,C36,P6,2024-10-26,20,50.44,0,1008.8
INV2036,C21,P6,2024-06-19,18,58.71,0,1056.78
INV2037,C27,P5,2024-11-14,30,73.4,0,2202.0
INV2038,C34,P6,2024-09-29,20,58.71,0,1174.2
INV2039,C16,P0,2024-06-14,19,106.18,0,2017.42
INV2040,C31,P3,2024-09-22,15,139.8,0,2097.0
INV2041,C18,P8,2024-09-10,22,140.17,0,3083.74
INV2042,C47,P8,2024-08-14,23,140.17,0,3223.91
INV2043,C45,P1,2024-06-11,22,192.61,0,4237.42
INV2044,C37,P4,2024-06-21,32,73.4,0,2348.8
INV2045,C26,P7,2024-06-08,21,162.23,10,3066.15
INV2046,C15,P8,2024-10-19,27,140.17,0,3784.59
INV2047,C21,P8,2024-11-02,22,122.91,0,2704.02
INV2048,C42,P4,2024-09-05,22,73.4,0,1614.8
INV2049,C45,P7,2024-10-03,19,162.87,5,2939.8
INV2050,C36,P3,2024-10-30,14,139.8,0,1957.2
INV2051,C47,P5,2024-11-09,27,73.4,0,1981.8
INV2052,C17,P6,2024-07-23,21,58.71,0,1232.91
INV2053,C44,P5,2024-06-13,15,73.4,0,1101.0
INV2054,C3,P5,2024-11-09,19,73.4,0,1394.6
INV2055,C32,P1,2024-08-19,21,192.61,0,4044.81
INV2056,C14,P5,2024-10-12,23,73.4,0,1688.2
INV2057,C16,P7,2024-07-09,15,179.93,0,2698.95
INV2058,C8,P3,2024-09-05,19,139.8,0,2656.2
INV2059,C48,P0,2024-08-20,20,106.18,0,2123.6
INV2060,C7,P6,2024-07-27,16,51.29,0,820.64
INV2061,C46,P3,2024-06-23,20,124.63,5,2367.97
INV2062,C32,P0,2024-11-20,20,106.18,0,2123.6
INV2063,C38,P0,2024-06-18,31,106.18,0,3291.58
INV2064,C1,P0,2024-07-09,22,106.18,0,2335.96
INV2065,C46,P7,2024-07-26,21,154.08,0,3235.68
INV2066,C6,P1,2024-11-16,19,192.61,0,3659.59
INV2067,C43,P3,2024-11-05,25,139.8,0,3495.0
INV2068,C30,P7,2024-06-07,28,179.93,0,5038.04
INV2069,C28,P3,2024-08-17,25,123.61,5,2935.74
INV2070,C20,P1,2024-07-09,16,182.08,5,2767.62
INV2071,C23,P7,2024-06-28,19,179.93,0,3418.67
INV2072,C15,P2,2024-10-23,14,159.8,0,2237.2
INV2073,C28,P6,2024-10-18,19,58.71,0,1115.49
INV2074,C48,P3,2024-08-18,18,139.8,0,2516.4
INV2075,C21,P8,2024-09-02,15,122.91,0,1843.65
INV2076,C49,P6,2024-09-30,9,53.66,0,482.94
INV2077,C1,P2,2024-07-09,20,159.8,0,3196.0
INV2078,C39,P6,2024-07-05,15,58.71,0,880.65
INV2079,C17,P4,2024-09-20,20,65.12,0,1302.4
INV2080,C47,P4,2024-07-13,22,73.4,0,1614.8
INV2081,C49,P2,2024-07-13,15,159.8,0,2397.0
INV2082,C41,P4,2024-11-16,23,73.4,0,1688.2
INV2083,C46,P7,2024-11-27,14,154.08,0,2157.12
INV2084,C12,P6,2024-11-04,22,53.63,5,1120.87
INV2085,C32,P1,2024-08-18,22,192.61,0,4237.42
INV2086,C28,P7,2024-08-25,22,179.93,0,3958.46
INV2087,C48,P1,2024-08-04,17,172.89,10,2645.22
INV2088,C36,P7,2024-06-27,22,167.0,15,3122.9
INV2089,C44,P2,2024-10-24,12,159.8,0,1917.6
INV2090,C6,P9,2024-11-04,20,156.21,0,3124.2
INV2091,C18,P5,2024-10-31,33,73.4,0,2422.2
INV2092,C36,P8,2024-10-06,28,140.17,0,3924.76
INV2093,C23,P4,2024-07-14,19,73.4,0,1394.6
INV2094,C1,P6,2024-07-26,18,58.71,0,1056.78
INV2095,C42,P0,2024-09-08,17,106.18,0,1805.06
INV2096,C44,P0,2024-10-17,25,106.18,0,2654.5
INV2097,C36,P8,2024-10-18,19,140.17,0,2663.23
INV2098,C41,P2,2024-10-11,20,136.52,5,2593.88
INV2099,C26,P3,2024-07-19,25,139.8,0,3495.0
INV2100,C27,P9,2024-07-28,18,134.24,5,2295.5
INV2101,C19,P8,2024-08-16,22,140.17,0,3083.74
INV2102,C30,P5,2024-06-11,11,73.4,0,807.4
INV2103,C1,P4,2024-09-07,24,69.48,0,1667.52
INV2104,C27,P5,2024-09-10,25,73.4,0,1835.0
INV2105,C5,P9,2024-08-05,23,156.21,0,3592.83
INV2106,C43,P9,2024-10-18,15,156.21,0,2343.15
INV2107,C39,P7,2024-09-16,19,179.93,0,3418.67
INV2108,C13,P0,2024-09-10,16,106.18,0,1698.88
INV2109,C25,P0,2024-11-07,17,106.18,0,1805.06
INV2110,C17,P9,2024-10-19,13,156.21,0,2030.73
INV2111,C46,P8,2024-07-20,17,140.17,0,2382.89
INV2112,C29,P8,2024-09-02,13,140.17,0,1822.21
INV2113,C48,P1,2024-06-16,20,172.89,15,2939.13
INV2114,C13,P1,2024-09-20,21,175.92,10,3324.89
INV2115,C13,P7,2024-10-31,19,159.56,0,3031.64
INV2116,C37,P5,2024-06-26,24,73.4,0,1761.6
INV2117,C6,P7,2024-10-25,25,179.93,0,4498.25
INV2118,C37,P4,2024-08-31,15,73.4,0,1101.0
INV2119,C42,P2,2024-06-14,10,159.8,0,1598.0
INV2120,C11,P1,2024-10-23,25,177.13,10,3985.42
INV2121,C21,P8,2024-11-18,27,122.91,15,2820.78
INV2122,C20,P4,2024-11-19,20,73.4,0,1468.0
INV2123,C7,P3,2024-08-13,18,128.77,10,2086.07
INV2124,C39,P7,2024-07-08,17,179.93,0,3058.81
INV2125,C48,P1,2024-08-14,15,172.89,15,2204.35
INV2126,C21,P1,2024-07-10,15,171.14,10,2310.39
INV2127,C19,P0,2024-08-07,23,96.95,10,2006.86
INV2128,C14,P3,2024-08-30,20,139.8,0,2796.0
INV2129,C34,P3,2024-09-02,16,139.8,0,2236.8
INV2130,C28,P3,2024-07-13,25,123.61,5,2935.74
INV2131,C3,P3,2024-10-01,12,139.8,0,1677.6
INV2132,C10,P1,2024-10-20,23,169.59,5,3705.54
INV2133,C25,P3,2024-11-14,22,139.8,0,3075.6
INV2134,C7,P6,2024-11-02,10,51.29,10,461.61
INV2135,C11,P6,2024-11-26,25,58.71,0,1467.75
INV2136,C12,P5,2024-11-04,21,73.4,0,1541.4
INV2137,C12,P4,2024-10-20,20,63.45,0,1269.0
INV2138,C46,P7,2024-11-08,13,154.08,5,1902.89
INV2139,C13,P1,2024-11-22,25,175.92,15,3738.3
INV2140,C25,P0,2024-09-26,10,106.18,0,1061.8
INV2141,C18,P0,2024-11-26,16,106.18,0,1698.88
INV2142,C4,P0,2024-09-15,25,106.18,0,2654.5
INV2143,C17,P9,2024-07-21,14,156.21,0,2186.94
INV2144,C14,P9,2024-09-06,21,135.5,5,2703.22
INV2145,C48,P3,2024-07-24,15,139.8,0,2097.0
INV2146,C8,P7,2024-07-25,22,179.93,0,3958.46
INV2147,C24,P9,2024-11-24,18,156.21,0,2811.78
INV2148,C38,P0,2024-08-04,17,106.18,0,1805.06
INV2149,C5,P9,2024-06-28,10,156.21,0,1562.1
INV2150,C37,P3,2024-08-24,19,129.48,5,2337.11
INV2151,C2,P4,2024-06-30,19,73.4,0,1394.6
INV2152,C17,P8,2024-09-27,20,127.64,15,2169.88
INV2153,C10,P3,2024-09-21,11,139.8,0,1537.8
INV2154,C22,P8,2024-08-22,15,140.17,0,2102.55
INV2155,C18,P6,2024-11-14,12,51.3,5,584.82
INV2156,C45,P1,2024-07-03,13,192.61,0,2503.93
INV2157,C44,P8,2024-10-15,20,140.17,0,2803.4
INV2158,C12,P5,2024-06-16,16,73.4,0,1174.4
INV2159,C37,P1,2024-10-14,16,192.61,0,3081.76
INV2160,C42,P7,2024-07-16,26,179.93,0,4678.18
INV2161,C30,P0,2024-11-19,21,99.35,0,2086.35
INV2162,C41,P0,2024-09-25,22,106.18,0,2335.96
INV2163,C8,P5,2024-06-13,23,73.4,0,1688.2
INV2164,C35,P1,2024-07-28,10,180.04,0,1800.4
INV2165,C49,P8,2024-10-04,18,140.17,0,2523.06
INV2166,C31,P1,2024-07-13,22,192.61,0,4237.42
INV2167,C46,P6,2024-11-04,26,58.71,0,1526.46
INV2168,C8,P4,2024-07-07,18,66.35,0,1194.3
INV2169,C23,P3,2024-09-24,14,122.41,5,1628.05
INV2170,C3,P6,2024-08-29,21,58.71,0,1232.91
INV2171,C14,P6,2024-06-17,25,58.71,0,1467.75
INV2172,C11,P1,2024-07-26,21,177.13,0,3719.73
INV2173,C36,P4,2024-06-02,19,73.4,0,1394.6
INV2174,C40,P3,2024-07-17,15,129.26,0,1938.9
INV2175,C0,P7,2024-10-22,20,179.93,0,3598.6
INV2176,C21,P8,2024-08-15,21,122.91,5,2452.05
INV2177,C14,P9,2024-06-24,19,135.5,5,2445.78
INV2178,C25,P9,2024-06-10,23,156.21,0,3592.83
INV2179,C47,P8,2024-08-10,23,140.17,0,3223.91
INV2180,C47,P8,2024-06-27,23,140.17,0,3223.91
INV2181,C6,P7,2024-06-07,19,179.93,0,3418.67
INV2182,C43,P6,2024-07-10,17,58.71,0,998.07
INV2183,C12,P6,2024-08-25,28,53.63,0,1501.64
INV2184,C33,P7,2024-09-21,25,179.93,0,4498.25
INV2185,C41,P1,2024-08-30,20,192.61,0,3852.2
INV2186,C24,P3,2024-07-06,19,139.8,0,2656.2
INV2187,C6,P4,2024-10-25,22,64.78,0,1425.16
INV2188,C48,P7,2024-11-22,8,179.93,0,1439.44
INV2189,C49,P1,2024-08-28,34,192.61,0,6548.74
INV2190,C13,P8,2024-10-10,22,140.17,0,3083.74
INV2191,C19,P9,2024-06-10,23,156.21,0,3592.83
INV2192,C27,P7,2024-10-05,26,156.06,5,3854.68
INV2193,C23,P3,2024-06-17,15,122.41,5,1744.34
INV2194,C19,P0,2024-09-14,24,96.95,10,2094.12
INV2195,C39,P2,2024-07-14,25,141.87,10,3192.08
INV2196,C20,P8,2024-07-12,21,140.17,0,2943.57
INV2197,C28,P0,2024-10-23,22,106.18,0,2335.96
INV2198,C45,P2,2024-07-23,9,159.8,0,1438.2
INV2199,C20,P4,2024-09-13,23,73.4,0,1688.2
INV2200,C18,P6,2024-08-20,21,51.3,5,1023.44
INV2201,C25,P1,2024-07-29,24,192.61,0,4622.64
INV2202,C34,P5,2024-06-15,17,73.4,0,1247.8
INV2203,C12,P9,2024-07-16,31,137.13,5,4038.48
INV2204,C2,P8,2024-10-31,22,140.17,0,3083.74
INV2205,C8,P3,2024-07-29,23,139.8,0,3215.4
INV2206,C8,P4,2024-11-15,14,66.35,5,882.45
INV2207,C0,P9,2024-08-01,16,156.21,0,2499.36
INV2208,C4,P0,2024-10-28,18,106.18,0,1911.24
INV2209,C47,P9,2024-11-14,22,136.54,5,2853.69
INV2210,C43,P5,2024-08-06,21,65.24,10,1233.04
INV2211,C24,P2,2024-11-10,25,159.8,0,3995.0
INV2212,C10,P2,2024-09-25,16,159.8,0,2556.8
INV2213,C33,P3,2024-06-18,19,139.8,0,2656.2
INV2214,C8,P9,2024-09-10,20,156.21,0,3124.2
INV2215,C44,P8,2024-07-08,20,140.17,0,2803.4
INV2216,C20,P2,2024-07-07,16,159.8,0,2556.8
INV2217,C13,P8,2024-06-07,26,140.17,0,3644.42
INV2218,C7,P1,2024-09-12,20,173.23,5,3291.37
INV2219,C4,P5,2024-10-26,14,73.4,0,1027.6
INV2220,C49,P1,2024-07-17,18,192.61,0,3466.98
INV2221,C39,P4,2024-11-04,21,73.4,0,1541.4
INV2222,C31,P3,2024-08-18,21,139.8,0,2935.8
INV2223,C16,P8,2024-06-17,19,140.17,0,2663.23
INV2224,C17,P2,2024-10-24,24,159.8,0,3835.2
INV2225,C15,P1,2024-07-28,11,192.61,0,2118.71
INV2226,C44,P2,2024-10-20,19,159.8,0,3036.2
INV2227,C28,P2,2024-11-27,19,159.8,0,3036.2
INV2228,C34,P2,2024-06-19,22,139.64,10,2764.87
INV2229,C12,P9,2024-11-05,20,137.13,5,2605.47
INV2230,C40,P0,2024-08-13,16,98.12,5,1491.42
INV2231,C18,P7,2024-08-18,21,156.16,15,2787.46
INV2232,C3,P5,2024-06-04,19,73.4,0,1394.6
INV2233,C39,P4,2024-09-09,15,73.4,0,1101.0
INV2234,C12,P7,2024-06-25,26,179.93,0,4678.18
INV2235,C43,P1,2024-06-10,20,192.61,0,3852.2
INV2236,C13,P1,2024-11-05,22,175.92,0,3870.24
INV2237,C47,P3,2024-11-24,24,130.71,0,3137.04
INV2238,C35,P3,2024-07-25,17,139.8,0,2376.6
INV2239,C31,P6,2024-06-02,27,53.11,0,1433.97
INV2240,C41,P3,2024-11-07,18,119.44,5,2042.42
INV2241,C10,P0,2024-10-08,22,106.18,0,2335.96
INV2242,C34,P9,2024-10-21,17,146.88,10,2247.26
INV2243,C19,P8,2024-08-14,29,140.17,0,4064.93
INV2244,C4,P9,2024-07-12,21,156.21,0,3280.41
INV2245,C17,P2,2024-10-11,20,159.8,0,3196.0
INV2246,C29,P9,2024-11-25,21,133.53,5,2663.92
INV2247,C9,P5,2024-08-20,29,73.4,0,2128.6
INV2248,C23,P3,2024-09-04,26,122.41,5,3023.53
INV2249,C13,P9,2024-11-11,23,156.21,0,3592.83
INV2250,C11,P9,2024-09-03,16,156.21,0,2499.36
INV2251,C26,P9,2024-10-31,22,156.21,0,3436.62
INV2252,C26,P7,2024-06-09,15,162.23,10,2190.1
INV2253,C6,P7,2024-09-23,23,179.93,0,4138.39
INV2254,C5,P2,2024-07-27,14,137.01,15,1630.42
INV2255,C30,P9,2024-09-15,26,147.53,15,3260.41
INV2256,C17,P8,2024-09-15,20,127.64,15,2169.88
INV2257,C49,P8,2024-08-18,19,140.17,0,2663.23
INV2258,C28,P9,2024-06-13,30,141.62,0,4248.6
INV2259,C30,P3,2024-09-24,12,139.8,0,1677.6
INV2260,C1,P3,2024-08-18,11,139.8,0,1537.8
INV2261,C18,P0,2024-07-09,12,106.18,0,1274.16
INV2262,C13,P5,2024-06-30,24,73.4,0,1761.6
INV2263,C40,P1,2024-07-09,23,192.61,0,4430.03
INV2264,C0,P5,2024-08-18,15,73.4,0,1101.0
INV2265,C44,P0,2024-06-05,18,106.18,0,1911.24
INV2266,C22,P7,2024-06-05,18,179.93,0,3238.74
INV2267,C6,P0,2024-08-31,7,106.18,0,743.26
INV2268,C24,P4,2024-10-27,17,62.65,5,1011.8
INV2269,C48,P4,2024-11-19,18,73.4,0,1321.2
INV2270,C13,P3,2024-07-04,19,139.8,0,2656.2
INV2271,C29,P2,2024-10-19,19,142.76,10,2441.2
INV2272,C44,P6,2024-07-06,20,50.69,5,963.11
INV2273,C18,P6,2024-09-12,23,51.3,0,1179.9
INV2274,C11,P2,2024-06-15,17,159.8,0,2716.6
INV2275,C7,P4,2024-11-26,18,73.4,0,1321.2
INV2276,C14,P2,2024-10-09,20,159.8,0,3196.0
INV2277,C32,P3,2024-10-18,21,139.8,0,2935.8
INV2278,C43,P8,2024-09-04,18,140.17,0,2523.06
INV2279,C20,P4,2024-10-12,20,73.4,0,1468.0
INV2280,C33,P7,2024-08-14,18,179.93,0,3238.74
INV2281,C5,P3,2024-10-27,16,139.8,0,2236.8
INV2282,C36,P6,2024-07-19,20,50.44,10,907.92
INV2283,C21,P6,2024-09-13,7,58.71,0,410.97
INV2284,C47,P4,2024-10-17,24,73.4,0,1761.6
INV2285,C3,P0,2024-11-11,8,95.03,5,722.23
